y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
6.052,2,1.5,1960,6000,1.0,A0,3.0,8.0,750,2060,64.0,-1
6.625,3,1.75,2320,10900,2.0,A0,3.0,7.0,0,1610,80.0,41
5.285,4,2.5,4060,9734,1.0,A0,3.0,9.0,1910,2750,38.0,-1
2.78,3,2.5,1250,864,3.0,A0,3.0,,0,1330,11.0,-1
4.68,2,2.0,2370,217800,1.5,A0,3.0,7.0,770,2370,23.0,-1
4.38,4,2.75,2020,7070,1.0,A0,5.0,,1010,1390,57.0,-1
5.25,3,2.25,2240,9314,2.0,A0,3.0,,0,2240,31.0,-1
2.41,4,2.5,2320,7379,2.0,A0,3.0,8.0,0,2230,28.0,-1
2.6495,3,2.5,2390,34041,1.0,A0,3.0,,550,2460,31.0,-1
1.75,3,2.5,1650,2802,2.0,A0,3.0,7.0,0,1490,11.0,-1
1.69,3,1.0,910,5250,1.0,A0,,6.0,0,1650,44.0,-1
9.45,5,3.5,4180,17841,2.0,A0,,10.0,1020,3260,25.0,-1
9.6,4,2.5,3170,47502,2.0,A0,3.0,10.0,0,3190,27.0,-1
2.048,3,1.75,1410,2052,2.0,A0,3.0,8.0,0,1410,1.0,-1
1.45,3,1.0,1060,9126,1.0,A0,5.0,7.0,0,1300,59.0,-1
2.75,3,2.5,2730,7372,2.0,A0,3.0,,0,2710,17.0,-1
6.2,4,2.5,2960,10760,2.0,A0,3.0,9.0,0,2480,28.0,-1
2.75,2,1.0,1350,3880,1.0,A0,3.0,,400,1670,88.0,-1
2.49,3,2.0,1540,10931,1.0,A0,3.0,7.0,0,1570,26.0,-1
3.53,4,2.5,1950,5602,1.0,A0,5.0,7.0,830,2000,49.0,-1
6.83,4,2.75,2410,9549,1.0,A0,4.0,7.0,630,2090,59.0,-1
3.75,2,1.5,1450,2550,1.0,A0,3.0,,630,1450,31.0,-1
6.97,4,2.5,2500,8680,1.0,A0,4.0,7.0,1250,2140,57.0,-1
3.5,2,1.0,1090,6000,1.0,A0,3.0,,0,1960,93.0,-1
7.98,3,2.25,2720,54450,2.0,A0,3.0,11.0,0,3170,18.0,-1
6.7,4,2.5,2650,18903,2.0,A0,3.0,,0,3270,21.0,-1
3.4,3,2.0,1410,4303,1.5,A0,4.0,7.0,0,1660,115.0,-1
7.16,3,2.25,2430,5500,2.0,A0,3.0,8.0,620,2040,26.0,-1
1.889,3,2.5,1658,2700,2.0,A0,3.0,8.0,0,1658,1.0,-1
1.05,2,1.0,960,87991,1.5,A0,3.0,5.0,0,1940,69.0,-1
7.24,3,1.0,1510,4178,2.0,A0,3.0,8.0,0,2140,113.0,36
3.4,3,2.5,2480,8342,2.0,A0,3.0,,0,2300,29.0,-1
4.75,2,1.0,1080,3420,1.0,A0,4.0,7.0,300,1380,93.0,-1
1.7,2,1.0,710,6322,1.0,A0,3.0,6.0,0,740,73.0,-1
4.3,3,2.5,2400,9601,1.0,A0,5.0,7.0,1010,2010,38.0,-1
4.5,3,2.5,1720,7950,1.5,A0,4.0,7.0,0,1790,43.0,-1
6.07,4,2.5,3030,30000,2.0,A0,4.0,,0,2600,34.0,-1
3.36,3,1.75,1490,9844,1.0,A0,4.0,,300,1840,56.0,-1
1.7,3,1.5,1260,7964,1.0,A0,4.0,7.0,0,1510,60.0,-1
4.05,3,1.75,2920,21375,1.0,A0,3.0,8.0,1070,1540,54.0,-1
1.508,4,1.0,1100,7110,1.0,A0,4.0,7.0,220,1150,108.0,-1
3.08,3,1.75,1410,7215,1.0,A0,3.0,7.0,0,1550,48.0,-1
5.145,4,1.5,1440,3200,1.0,A0,4.0,7.0,480,1650,55.0,-1
4.05,3,2.5,1590,1431,2.0,A0,3.0,8.0,530,1620,5.0,-1
6.36,4,2.5,2770,9532,2.0,A0,4.0,9.0,0,2770,27.0,-1
4.45,2,1.0,950,3880,1.0,A0,4.0,6.0,0,1660,96.0,-1
6.64,4,3.0,2720,3800,2.0,A0,5.0,8.0,920,1940,96.0,-1
2.775,3,1.5,1470,17577,1.0,A0,5.0,7.0,0,2300,48.0,-1
5.25,3,2.5,3240,8016,2.0,A0,3.0,8.0,330,2990,11.0,-1
4.81,3,3.0,1960,1168,2.0,A0,3.0,9.0,360,2080,8.0,-1
4.9,3,2.5,1870,1058,3.0,A0,3.0,8.0,490,1440,8.0,-1
9.24,4,2.75,2800,19168,2.0,unknown,3.0,10.0,0,2010,23.0,-1
4.9,4,2.75,2730,6856,2.0,A0,3.0,8.0,0,2520,12.0,-1
1.48,3,1.75,1360,10573,1.0,A0,4.0,7.0,0,1580,31.0,-1
3.3165,2,1.0,1070,6100,1.0,A0,3.0,6.0,0,1770,75.0,-1
9.595,4,2.5,2370,10858,2.0,A0,3.0,9.0,0,2510,12.0,-1
1.75275,2,1.0,790,11234,1.0,A0,4.0,,0,1930,73.0,-1
1.00003,3,1.5,1390,1882,2.0,A0,3.0,7.0,0,1490,1.0,-1
2.72,4,1.5,2670,10026,2.0,A0,3.0,8.0,0,2420,19.0,-1
8.05,4,2.75,3220,4392,1.5,A0,,9.0,900,2310,84.0,-1
1.699,3,1.5,1360,9980,1.0,A0,4.0,,0,1360,49.0,-1
2.16,3,2.25,1480,7200,1.0,A0,3.0,7.0,290,1830,40.0,-1
4.771,3,3.0,1330,1379,2.0,A0,4.0,8.0,210,1810,10.0,-1
3.75,3,1.0,1540,9028,1.0,A0,4.0,6.0,0,1450,47.0,-1
1.31,3,1.75,1140,9800,1.0,A0,4.0,,0,1370,47.0,-1
6.0,4,2.5,2370,9679,2.0,A0,3.0,8.0,0,2290,31.0,-1
15.455,3,2.5,3490,9362,1.0,A0,5.0,9.0,1720,3640,55.0,-1
0.9,3,1.5,1280,7742,1.0,A0,3.0,7.0,0,1566,42.0,-1
2.695,4,2.75,1800,5453,1.0,A0,3.0,,750,1820,13.0,-1
6.38,4,3.25,2840,54400,1.0,A0,4.0,8.0,0,2550,31.0,-1
5.0095,3,2.25,1640,12000,1.0,A0,3.0,7.0,460,1620,48.0,-1
3.305,3,1.5,1010,8108,1.0,A0,5.0,7.0,0,1300,61.0,-1
8.099,7,4.75,5370,10800,1.5,A0,3.0,8.0,0,2310,48.0,-1
2.2,3,1.75,1440,4000,1.0,A0,4.0,7.0,390,1560,36.0,-1
2.75,3,1.75,2010,6150,2.0,A0,5.0,7.0,0,1770,76.0,-1
1.67,5,2.25,2340,7494,1.0,A0,3.0,,1170,1650,64.0,-1
4.84,3,2.5,3110,217800,2.0,A0,3.0,,0,2220,14.0,-1
3.4,3,1.0,1170,6700,1.0,A0,3.0,8.0,0,2410,58.0,-1
6.70641,4,2.5,2440,4850,2.0,A0,3.0,8.0,0,2970,2.0,-1
1.5595,2,1.0,930,12724,1.0,A0,4.0,6.0,0,1240,103.0,-1
8.75,4,3.5,4030,4200,3.0,A0,3.0,9.0,0,2130,23.0,-1
4.93,4,2.0,2340,50233,1.0,A0,4.0,7.0,1170,2470,49.0,-1
3.7145,3,1.5,1480,7749,1.0,A0,5.0,7.0,0,1140,55.0,-1
5.59,3,2.5,2490,4904,2.0,A0,3.0,9.0,0,2370,12.0,-1
3.5,3,2.75,3370,13929,2.0,A0,3.0,9.0,720,2150,29.0,-1
2.6,4,1.5,3160,19745,1.5,A0,4.0,,1320,1540,47.0,-1
16.25,3,2.75,2810,18731,2.0,A1,4.0,10.0,0,3120,41.0,-1
1.9,3,1.75,2050,10519,1.0,A0,3.0,7.0,810,1770,36.0,-1
1.2495,2,2.75,1590,20917,1.5,A0,3.0,5.0,0,1310,95.0,-1
3.2495,3,2.5,1400,4400,1.0,A0,3.0,7.0,0,1060,85.0,1
1.245,3,1.0,920,9812,1.0,A0,4.0,7.0,0,1188,53.0,-1
14.25,6,3.5,3670,3959,2.0,A0,3.0,10.0,1260,2060,7.0,-1
4.14,2,1.75,1810,4220,2.0,A0,3.0,8.0,0,1350,11.0,-1
3.15,3,2.5,2500,21780,1.0,A0,3.0,8.0,730,2670,29.0,-1
1.52,2,1.0,860,6800,1.0,A0,3.0,6.0,0,1220,72.0,-1
3.7,4,2.75,2160,7200,1.0,A0,4.0,7.0,940,1790,540.6170668682275,-1
1.97167,2,2.5,1620,3795,2.0,A0,3.0,7.0,0,1620,1.0,-1
1.4,3,1.0,1260,7897,1.0,A0,,,0,1560,36.0,-1
9.5,3,1.75,2640,8000,1.0,A0,4.0,9.0,1320,2740,55.0,-1
4.93,3,1.75,1760,235224,1.0,A0,3.0,7.0,0,2320,42.0,-1
2.5,3,2.5,2070,8337,2.0,A0,3.0,,0,2030,18.0,-1
6.157,5,2.75,2870,5349,2.0,A0,3.0,9.0,0,2800,10.0,-1
1.54,3,1.5,1200,5000,1.0,A0,3.0,6.0,0,1440,36.0,-1
6.4,4,2.5,2927,12171,2.0,A0,3.0,10.0,0,2967,17.0,-1
6.8,2,2.5,1360,2070,2.0,A0,3.0,8.0,0,1920,16.0,-1
3.39,3,2.5,2490,4540,2.5,A0,3.0,8.0,0,2640,3.0,-1
3.25,4,1.5,1980,113691,1.0,A0,3.0,7.0,0,1980,53.0,-1
4.8,4,2.75,2020,10720,1.0,A0,4.0,8.0,600,2190,39.0,-1
2.53,2,2.25,1550,2079,2.0,A0,3.0,,0,1420,7.0,-1
4.425,3,2.5,1800,3933,2.0,A0,3.0,8.0,0,1800,26.0,-1
5.755,5,4.25,3920,11412,2.0,A0,3.0,7.0,0,1400,60.0,10
1.6,3,1.0,1330,45738,2.0,A0,2.0,6.0,0,1490,48.0,-1
4.0,4,2.5,2040,7260,2.0,A0,4.0,7.0,0,2040,52.0,-1
1.132,3,1.0,1260,7265,1.0,A0,4.0,7.0,0,940,61.0,-1
5.0,5,3.0,3690,49709,1.0,A0,,9.0,1000,2590,55.0,-1
3.94,3,2.0,1300,22605,1.0,A0,3.0,7.0,0,2250,17.0,-1
8.65,4,2.25,1890,5940,1.0,A0,3.0,9.0,420,2430,52.0,-1
7.25,2,1.0,1740,5719,1.0,A0,3.0,8.0,0,1980,60.0,-1
1.3,4,1.75,1850,65340,1.5,A0,4.0,7.0,0,1750,43.0,-1
3.55,3,2.25,1550,1469,3.0,A0,3.0,8.0,0,1520,11.0,-1
2.09,4,3.0,2040,7145,1.0,A0,3.0,8.0,550,1940,21.0,-1
4.349,3,2.5,1790,2700,2.0,A0,3.0,,0,1890,5.0,-1
6.85,4,2.5,2850,11000,2.0,A0,3.0,8.0,0,1720,17.0,-1
9.549,3,2.5,3680,13384,2.0,A0,3.0,10.0,0,3600,21.0,-1
0.725,3,1.75,1010,6552,1.0,A0,3.0,7.0,0,1010,46.0,-1
6.25,3,1.0,1570,4000,2.0,A0,5.0,8.0,0,1640,107.0,-1
6.3,2,2.5,2200,188200,1.0,A0,3.0,8.0,0,2700,8.0,-1
1.15,3,1.0,910,10575,1.0,A0,4.0,,0,1470,47.0,-1
7.75,3,1.75,1400,9900,1.0,A0,3.0,7.0,0,1810,64.0,-1
7.40241,5,2.25,2060,4800,2.5,A0,3.0,8.0,0,1740,108.0,-1
5.5,4,2.25,2470,17008,2.0,A0,4.0,8.0,0,2470,36.0,-1
1.31,3,1.0,1050,5233,1.0,A0,5.0,5.0,0,970,109.0,-1
7.1,3,2.75,3010,1842,2.0,A0,3.0,9.0,0,2950,4.0,-1
2.94,3,2.0,1340,1480,3.0,A0,3.0,8.0,0,1340,18.0,-1
4.15,4,2.5,2510,4349,2.0,A0,3.0,8.0,0,2510,5.0,-1
6.655,3,3.5,4380,6350,2.0,A0,3.0,,1600,1830,115.0,16
7.78,4,2.25,3440,35025,2.0,A0,3.0,10.0,0,3210,27.0,-1
4.5,5,1.0,1280,3876,1.5,A0,3.0,7.0,0,1420,92.0,-1
3.28,2,1.0,1100,3598,1.0,A0,4.0,7.0,0,1240,89.0,-1
7.12,3,1.75,1330,7500,1.0,A0,3.0,8.0,0,1690,54.0,-1
4.6,2,1.75,2330,7280,1.0,A0,3.0,7.0,880,1830,33.0,-1
7.475,2,1.0,1450,7098,1.0,A0,3.0,7.0,0,2390,91.0,-1
2.24,3,2.25,1350,3582,2.0,A0,3.0,8.0,0,1940,5.0,-1
3.025,3,2.25,1410,1377,2.0,A0,3.0,7.0,120,1445,10.0,-1
2.1095,2,1.0,1170,6000,1.0,A0,3.0,6.0,0,1130,67.0,-1
3.45,6,3.0,2290,6344,2.0,A0,3.0,7.0,0,1360,35.0,-1
4.7,3,2.0,1900,9975,1.0,A0,3.0,8.0,400,2140,42.0,-1
2.75,3,2.5,1630,3425,2.0,A0,3.0,8.0,0,1420,16.0,-1
4.31,2,1.0,1570,8210,1.0,A0,4.0,8.0,420,1680,63.0,-1
9.0,5,4.5,4300,12250,2.0,A0,3.0,10.0,0,3950,11.0,-1
2.8899,4,2.5,2240,3712,2.0,A0,3.0,8.0,0,2530,1.0,-1
6.0,2,1.0,930,36478,1.0,A0,3.0,6.0,0,2800,64.0,-1
6.95,4,2.75,3820,26300,2.0,A0,3.0,9.0,970,1860,1.0,-1
2.05,3,1.75,1230,8250,1.0,A0,3.0,7.0,0,1250,49.0,-1
2.1,3,2.5,1870,4060,2.0,A0,3.0,7.0,0,2190,10.0,-1
3.6,4,2.25,1780,2684,2.0,A0,3.0,7.0,0,1670,13.0,-1
3.05,3,2.5,1840,6985,1.0,A0,,7.0,550,2160,44.0,-1
5.445,3,2.5,1700,4105,2.0,A0,3.0,8.0,0,1880,23.0,-1
0.78,2,1.0,1140,10152,1.0,A0,3.0,6.0,380,1340,73.0,-1
10.6,4,4.25,4590,17621,2.0,A0,3.0,10.0,1430,3800,12.0,-1
1.25,3,2.0,1290,5757,1.0,A0,3.0,7.0,0,1580,21.0,-1
3.75,3,1.0,1430,5960,1.5,A0,4.0,,0,1140,98.0,-1
5.9975,4,2.5,2590,9753,2.0,A0,3.0,10.0,0,2800,22.0,-1
2.5,4,1.75,1370,9993,1.0,A0,3.0,6.0,0,1650,97.0,-1
5.47,3,2.25,1550,1919,3.0,A0,3.0,,0,1550,12.0,-1
14.75,5,4.25,6070,171626,2.0,A0,3.0,12.0,0,4680,16.0,-1
1.46,3,2.25,1640,7350,1.0,A0,,7.0,500,1480,31.0,-1
1.59,2,2.0,1200,3624,2.0,A0,3.0,6.0,0,1360,12.0,-1
3.47,4,2.5,3200,6691,2.0,A0,,7.0,0,2610,13.0,-1
2.35,3,1.0,1480,7830,1.0,A0,,7.0,0,1450,63.0,-1
0.8,3,1.0,1300,6098,1.0,A0,3.0,7.0,0,1300,2.0,-1
7.375,4,2.5,2750,10159,2.0,A0,3.0,,0,3160,24.0,-1
6.85,2,1.0,1410,3600,1.5,A0,4.0,7.0,100,1740,90.0,-1
3.6495,2,2.0,1440,4666,1.0,A0,3.0,8.0,0,1510,5.0,-1
3.07,3,3.25,1410,1253,3.0,A0,3.0,8.0,0,1410,10.0,-1
1.449,4,1.5,1120,5427,1.0,A0,3.0,6.0,0,1150,46.0,1
1.725,4,2.0,1760,8400,1.0,A0,3.0,7.0,700,1280,53.0,-1
3.64,5,3.5,2880,10000,2.0,A0,3.0,8.0,900,2120,24.0,-1
2.75,3,1.0,1250,9786,1.0,A0,4.0,7.0,0,1660,46.0,-1
1.96,2,1.0,710,4240,1.0,A0,4.0,6.0,0,850,73.0,-1
2.25,3,1.5,1320,15053,1.0,A0,3.0,7.0,0,1250,36.0,-1
6.4,6,2.75,3400,5000,2.0,A0,3.0,8.0,540,1800,38.0,-1
6.31,3,2.75,1900,6400,1.0,A0,5.0,7.0,490,1350,73.0,-1
4.68115,2,1.0,1380,5484,1.0,A0,3.0,8.0,350,1380,68.0,-1
1.785,2,1.0,810,4800,1.0,A0,3.0,7.0,0,1240,67.0,-1
4.2,4,2.5,4060,8547,2.0,A0,3.0,,1270,2810,8.0,-1
0.25,2,1.0,790,6426,1.0,A0,,6.0,0,1380,71.0,-1
2.35,4,2.0,1870,6000,1.5,A0,3.0,7.0,0,1520,59.0,-1
5.5,4,1.5,2190,13660,1.0,A0,3.0,8.0,0,2520,63.0,-1
2.5,4,2.5,1850,7324,2.0,A0,3.0,8.0,0,2100,18.0,-1
11.75,3,2.75,2780,4815,3.0,A0,3.0,10.0,0,2820,41.0,-1
2.595,3,2.0,1700,8160,1.0,A0,3.0,7.0,580,1740,54.0,-1
3.53,2,2.5,1414,1960,2.0,A0,3.0,8.0,0,1414,29.0,-1
13.25,5,3.0,3850,14990,1.0,A0,4.0,9.0,1560,3010,51.0,-1
8.08,4,2.25,2410,4000,2.0,A0,5.0,8.0,760,1820,105.0,-1
7.079,4,3.25,3060,3898,2.0,A0,3.0,10.0,760,2920,1.0,-1
4.25,5,2.5,2030,8400,1.0,A0,,7.0,700,1920,47.0,-1
3.175,4,2.0,1950,8040,1.0,A0,3.0,,0,1950,54.0,-1
3.78,3,1.75,1550,7200,1.0,A0,3.0,7.0,450,1560,66.0,-1
3.4,2,1.75,1550,4257,1.0,A0,3.0,7.0,720,1920,62.0,-1
4.7,3,2.5,2760,17377,2.0,A0,3.0,9.0,0,1940,13.0,-1
1.325,3,1.0,1170,8816,1.0,A0,4.0,6.0,0,1200,49.0,-1
3.5,2,1.75,1550,7800,1.0,A0,3.0,7.0,500,1370,75.0,-1
4.135,3,2.0,1710,10959,1.0,A0,4.0,7.0,680,1710,34.0,-1
2.14275,3,2.0,2860,24046,1.0,A0,3.0,9.0,1160,1460,30.0,-1
6.825,5,2.25,3160,8065,2.0,A0,3.0,8.0,0,2540,38.0,-1
2.449,4,2.75,2475,4276,2.0,A0,3.0,,0,2475,1.0,-1
3.75,3,2.0,1680,4886,2.0,A0,3.0,7.0,500,1400,75.0,-1
1.75,3,2.5,1730,7200,2.0,A0,4.0,7.0,0,1770,30.0,-1
3.61,3,2.25,1480,1384,3.0,A0,3.0,8.0,0,1310,7.0,-1
3.95,2,1.75,1520,4220,1.0,A0,4.0,7.0,680,1120,105.0,-1
1.945,2,1.0,800,1200,2.0,A0,3.0,7.0,0,806,16.0,-1
2.09,3,1.75,1320,35100,1.0,A0,3.0,7.0,0,1660,25.0,-1
4.8,3,3.0,2920,23085,1.5,A0,3.0,7.0,1380,2270,107.0,-1
1.9,3,2.25,1510,6071,1.0,A0,4.0,7.0,360,1510,30.0,-1
2.9,4,2.5,2905,4874,2.0,A0,,9.0,0,2900,12.0,-1
18.23,3,2.5,2830,4334,3.0,A1,3.0,10.0,0,2830,9.0,-1
1.5,3,2.5,1590,8449,2.0,A0,3.0,7.0,0,1750,26.0,-1
2.9,4,2.25,2070,8893,2.0,A0,4.0,8.0,0,2390,29.0,-1
1.79,3,2.25,1660,8188,2.0,A0,4.0,7.0,0,1660,27.0,-1
2.05,3,1.0,1400,13975,1.0,A0,4.0,6.0,0,1260,59.0,-1
4.25,3,2.5,1650,5683,2.0,A0,3.0,7.0,0,1650,12.0,-1
13.44,5,3.25,4020,4500,2.0,A0,3.0,,900,3550,5.0,-1
2.85,4,2.0,1650,7552,1.0,A0,4.0,7.0,790,1410,38.0,-1
3.4725,2,1.5,1280,1256,2.0,A0,3.0,8.0,80,1390,17.0,-1
4.75,3,1.75,1380,3402,1.5,A0,3.0,7.0,0,1500,115.0,15
3.22,3,1.0,860,6380,1.5,A0,4.0,7.0,0,1250,88.0,-1
6.4,3,2.5,2770,39529,2.0,A0,3.0,9.0,0,3010,28.0,-1
21.85,3,3.5,3110,14872,1.0,A0,3.0,10.0,0,3110,12.0,-1
4.8,3,2.5,2160,7584,2.0,A0,3.0,8.0,0,2160,27.0,-1
2.575,4,2.0,1440,4855,2.0,A0,4.0,7.0,0,1300,43.0,-1
4.65,4,2.5,1780,4169,2.0,A0,3.0,8.0,0,1830,21.0,-1
3.06,3,2.5,1470,3999,2.0,A0,3.0,7.0,0,1960,12.0,-1
5.89,4,2.5,2390,8432,2.0,A0,3.0,,0,2710,17.0,-1
2.4,4,2.5,3130,5999,2.0,A0,,7.0,0,3020,9.0,-1
1.75,3,1.75,1200,5478,1.0,A0,5.0,6.0,0,1270,60.0,-1
8.25,4,2.75,3950,10214,1.0,A0,3.0,10.0,1900,3130,60.0,-1
5.05,3,2.5,2200,11000,2.0,A0,3.0,9.0,0,2200,37.0,-1
2.24,3,1.0,1550,8778,1.0,A0,3.0,7.0,300,2120,63.0,-1
1.77,4,1.75,1120,8250,1.0,A0,4.0,,0,1330,49.0,-1
2.875,3,1.0,1520,9507,1.0,A0,3.0,7.0,0,1360,61.0,-1
4.85,4,2.75,1950,6192,2.0,A0,3.0,8.0,0,2040,23.0,-1
3.35,3,2.0,1400,45738,2.0,A0,4.0,8.0,0,2390,34.0,-1
1.35,3,2.0,1440,7210,1.0,A0,3.0,,0,1700,32.0,-1
0.83,3,1.0,1140,10477,1.0,A0,3.0,6.0,0,1190,73.0,-1
4.31,3,2.0,1160,6120,1.0,A0,3.0,7.0,0,1150,68.0,-1
3.3143,3,2.0,1380,15426,1.0,A0,4.0,7.0,0,1380,47.0,-1
3.75,4,1.75,1980,7350,1.0,A0,3.0,7.0,550,1870,42.0,-1
13.25,4,2.5,2920,4000,1.5,A0,5.0,8.0,1010,2470,106.0,-1
2.9,3,1.75,1450,61419,1.0,A0,4.0,8.0,0,2256,39.0,-1
4.6,3,2.5,1960,47044,2.0,A0,4.0,8.0,0,2020,37.0,-1
1.1925,3,2.25,2190,8834,1.0,A0,,7.0,800,1490,28.0,-1
7.35,4,2.75,2820,5000,1.5,A0,3.0,8.0,650,1740,88.0,-1
6.35,2,1.5,1640,4080,1.5,A0,5.0,7.0,100,1880,99.0,-1
4.2,4,2.25,2220,8872,1.0,A0,4.0,8.0,1110,2220,54.0,-1
8.978,5,3.25,3500,10457,2.0,A0,3.0,11.0,0,3500,14.0,-1
0.87,3,2.25,1810,6750,1.0,A0,3.0,7.0,530,1690,37.0,-1
3.111,3,2.0,1270,6760,1.0,A0,5.0,7.0,0,1550,43.0,-1
8.5495,3,3.5,3790,10829,2.0,A0,3.0,11.0,0,3620,22.0,-1
6.31,4,2.5,3280,16575,1.0,A0,3.0,9.0,1090,1570,43.0,-1
3.5,5,2.5,2840,9425,1.0,A0,4.0,7.0,1250,1900,53.0,-1
5.66,4,2.5,2600,6015,2.0,A0,3.0,8.0,0,2910,11.0,-1
2.81,2,2.25,1230,989,3.0,A0,3.0,8.0,0,1230,8.0,-1
2.58,3,2.5,1520,3041,2.0,A0,3.0,7.0,0,1820,6.0,-1
7.73,3,2.75,2170,2738,1.5,A0,4.0,,620,1170,85.0,-1
6.5,6,1.75,2380,4080,2.0,A0,3.0,8.0,0,2030,98.0,-1
2.3762,3,2.5,1260,11877,1.0,A0,3.0,7.0,0,1430,40.0,-1
2.775,3,1.5,1360,7680,1.0,A0,3.0,7.0,0,1630,60.0,-1
2.5,3,1.75,2300,6200,1.0,A0,4.0,7.0,1150,1740,45.0,-1
1.95,3,1.0,1010,9514,1.0,A0,3.0,7.0,0,1010,46.0,-1
2.4,3,2.5,1730,6368,2.0,A0,3.0,7.0,0,1780,22.0,-1
1.84,3,2.0,1610,14046,2.0,A0,3.0,7.0,0,2410,82.0,27
2.53,5,2.25,2240,9652,2.0,A0,3.0,7.0,0,2180,25.0,-1
3.1,5,1.75,2190,8250,1.0,A0,3.0,7.0,1000,2570,52.0,-1
3.95,3,2.0,1800,12669,1.0,A0,3.0,7.0,0,1970,59.0,25
8.45,3,1.75,2480,4000,1.0,A0,3.0,,1240,2450,67.0,1
3.65,5,3.0,2730,6000,1.0,A0,3.0,8.0,1260,2590,36.0,-1
2.55,4,2.5,2980,5674,2.0,A0,3.0,8.0,0,2610,12.0,-1
6.4,3,1.0,1610,7680,1.0,A0,3.0,6.0,710,1940,59.0,-1
2.94,3,2.0,1550,8509,1.0,A0,3.0,7.0,400,1840,56.0,-1
2.41,3,2.5,1490,4078,2.0,A0,3.0,8.0,0,1310,17.0,-1
2.15,4,2.5,1850,5674,2.0,A0,3.0,7.0,0,1750,22.0,-1
4.4,3,2.5,2000,3837,2.0,A0,3.0,8.0,0,2210,4.0,-1
6.05,5,2.0,2140,5000,1.5,A0,4.0,,120,1810,102.0,-1
6.45168,4,2.25,2120,3794,2.0,A0,4.0,7.0,700,1420,89.0,-1
4.35,6,4.5,3300,7561,2.0,A0,3.0,8.0,0,2470,35.0,-1
3.575,3,2.5,2240,6396,2.0,A0,3.0,7.0,0,2610,13.0,-1
2.84,4,3.5,2770,8763,2.0,A0,3.0,8.0,670,2030,19.0,-1
1.9395,3,1.0,1320,8100,1.0,A0,3.0,6.0,440,1000,72.0,-1
5.801,1,1.0,1220,4160,1.0,A0,3.0,7.0,0,1970,93.0,-1
10.75,4,2.5,3340,10422,2.0,A0,3.0,10.0,0,1770,19.0,-1
2.054,4,1.75,1730,7210,1.0,A0,4.0,7.0,720,1620,47.0,-1
8.3,4,3.0,3370,47959,2.0,A0,4.0,10.0,0,3370,34.0,-1
4.24,3,1.0,1270,6250,1.0,A0,3.0,7.0,360,2000,60.0,-1
3.35,3,2.5,3040,6054,2.0,A0,3.0,9.0,0,2650,10.0,-1
11.9152,3,2.5,3060,9576,2.0,A0,3.0,10.0,0,3060,10.0,-1
2.63,3,1.75,1250,7710,1.0,A0,4.0,7.0,0,1340,68.0,-1
4.35,3,2.75,1950,12630,1.0,A0,4.0,8.0,720,1990,46.0,-1
3.45,3,2.25,2520,26943,1.0,A0,3.0,7.0,760,2300,38.0,-1
6.4,4,2.5,1860,3840,1.5,A0,3.0,7.0,690,1400,87.0,1
1.35,3,1.0,1030,4583,1.0,A0,3.0,7.0,0,1730,48.0,-1
6.56,4,2.5,3070,5936,2.0,A0,3.0,9.0,0,3160,10.0,-1
5.6,4,2.5,2570,27972,2.0,A0,3.0,8.0,0,2500,18.0,-1
3.57,3,2.0,1400,6380,1.0,A0,4.0,7.0,700,1690,91.0,-1
5.29,3,1.0,1440,13824,1.0,A0,4.0,7.0,0,2540,58.0,-1
1.6,2,1.0,2150,4500,1.5,A0,3.0,7.0,890,1590,98.0,-1
3.4,2,1.0,1470,6000,1.0,A0,3.0,6.0,570,1670,71.0,-1
5.6,4,3.25,2690,7200,2.0,A0,3.0,9.0,970,2400,37.0,-1
3.78,3,2.5,1820,16300,1.0,A0,4.0,7.0,600,1870,60.0,-1
2.7,3,2.25,2670,37089,2.0,A0,3.0,9.0,0,2290,25.0,-1
5.0,4,2.0,1810,4400,2.0,A0,3.0,8.0,110,1470,106.0,-1
2.3,4,2.5,1914,3150,2.0,A0,3.0,8.0,0,1714,6.0,-1
1.35,3,2.0,1580,4961,2.0,A0,3.0,,0,2280,9.0,-1
4.5995,5,1.5,2240,6337,1.0,A0,3.0,8.0,960,1870,59.0,-1
22.25,4,4.75,3970,9778,2.0,A0,4.0,11.0,580,3970,87.0,-1
3.5,3,1.75,1560,9452,1.0,A0,4.0,,0,2200,41.0,-1
5.4,3,1.75,1950,8480,1.0,A0,4.0,8.0,700,1740,53.0,-1
8.96971,4,3.75,3460,6738,2.0,A0,3.0,11.0,0,3340,2.0,-1
4.35,6,4.5,3300,7200,2.0,A0,3.0,8.0,0,2470,35.0,-1
5.4295,4,2.5,2410,7950,2.0,A0,3.0,8.0,0,1920,18.0,-1
3.65,4,2.5,2400,8038,2.0,unknown,3.0,8.0,0,2040,13.0,-1
6.3,4,3.0,3150,9318,2.0,A0,3.0,9.0,0,3150,14.0,-1
2.34,3,2.25,1490,1294,2.0,A0,3.0,7.0,270,1490,5.0,-1
0.945,3,1.0,1060,10023,1.0,A0,3.0,6.0,0,1060,53.0,-1
6.69,4,3.0,1980,5352,2.5,A0,3.0,8.0,0,1680,74.0,10
2.25,2,1.0,820,3844,1.0,A0,4.0,6.0,0,1520,99.0,-1
4.8,3,2.0,2240,11250,1.0,A0,3.0,8.0,0,2200,47.0,-1
